data_name,mask_id,mask,pos_mask_ids
Center_01_Patient_03_slice_173,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_03_slice_174,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_03_slice_175,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_03_slice_176,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_03_slice_177,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_03_slice_178,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_03_slice_179,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_03_slice_180,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_03_slice_181,19,"[True, False, True, False, True]","[0, 2, 4, 6, 8, 13, 19]"
Center_01_Patient_03_slice_182,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_03_slice_183,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_03_slice_93,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_03_slice_94,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_03_slice_95,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_03_slice_96,0,"[False, False, False, False, True]",[0]
Center_01_Patient_03_slice_97,18,"[False, True, True, False, True]","[0, 2, 3, 6, 7, 12, 18]"
Center_01_Patient_03_slice_98,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_03_slice_99,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_100,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_101,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_102,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_103,0,"[False, False, False, False, True]",[0]
Center_01_Patient_04_slice_104,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_105,2,"[False, False, True, False, False]",[2]
Center_01_Patient_04_slice_106,26,"[True, False, True, True, True]","[0, 1, 2, 4, 5, 6, 8, 9, 11, 13, 15, 17, 19, 22, 26]"
Center_01_Patient_04_slice_107,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_108,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_109,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_110,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_111,18,"[False, True, True, False, True]","[0, 2, 3, 6, 7, 12, 18]"
Center_01_Patient_04_slice_112,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_113,0,"[False, False, False, False, True]",[0]
Center_01_Patient_04_slice_114,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_115,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_116,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_117,1,"[False, False, False, True, False]",[1]
Center_01_Patient_04_slice_118,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_119,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_120,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_121,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_122,7,"[False, True, False, False, True]","[0, 3]"
Center_01_Patient_04_slice_123,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_124,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_125,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_126,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_127,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_128,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_129,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_130,0,"[False, False, False, False, True]",[0]
Center_01_Patient_04_slice_131,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_132,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_133,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_134,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_135,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_136,17,"[True, False, False, True, True]","[0, 1, 4, 5, 8, 11, 17]"
Center_01_Patient_04_slice_137,17,"[True, False, False, True, True]","[0, 1, 4, 5, 8, 11, 17]"
Center_01_Patient_04_slice_138,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_139,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_140,8,"[True, False, False, False, True]","[0, 4]"
Center_01_Patient_04_slice_141,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_142,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_143,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_144,7,"[False, True, False, False, True]","[0, 3]"
Center_01_Patient_04_slice_145,1,"[False, False, False, True, False]",[1]
Center_01_Patient_04_slice_146,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_147,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_148,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_149,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_150,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_151,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_152,0,"[False, False, False, False, True]",[0]
Center_01_Patient_04_slice_153,19,"[True, False, True, False, True]","[0, 2, 4, 6, 8, 13, 19]"
Center_01_Patient_04_slice_154,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_155,9,"[False, False, True, True, False]","[1, 2]"
Center_01_Patient_04_slice_156,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_157,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_158,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_159,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_160,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_161,0,"[False, False, False, False, True]",[0]
Center_01_Patient_04_slice_162,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_163,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_164,18,"[False, True, True, False, True]","[0, 2, 3, 6, 7, 12, 18]"
Center_01_Patient_04_slice_165,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_166,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_167,16,"[False, True, False, True, True]","[0, 1, 3, 5, 7, 10, 16]"
Center_01_Patient_04_slice_168,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_169,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_170,28,"[True, True, True, False, True]","[0, 2, 3, 4, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 28]"
Center_01_Patient_04_slice_171,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_172,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_173,1,"[False, False, False, True, False]",[1]
Center_01_Patient_04_slice_174,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_175,6,"[False, False, True, False, True]","[0, 2]"
Center_01_Patient_04_slice_176,18,"[False, True, True, False, True]","[0, 2, 3, 6, 7, 12, 18]"
Center_01_Patient_04_slice_177,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_178,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_179,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_180,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_181,5,"[False, False, False, True, True]","[0, 1]"
Center_01_Patient_04_slice_182,15,"[False, False, True, True, True]","[0, 1, 2, 5, 6, 9, 15]"
Center_01_Patient_04_slice_183,25,"[False, True, True, True, True]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 15, 16, 18, 21, 25]"
Center_01_Patient_04_slice_184,5,"[False, False, False, True, True]","[0, 1]"
